PARTY,UCC,SYMBOL,SETCOD,TYP,TOTSALE,DELVSALE,EPI,SALEPENDING,TOTBUY,DELVBUY,SALEVAL,BUYVAL,NETVAL,AVGRATE,NATURE,MINMARGIN
EJU0013,EJU0013,NAVINFLUOR,N2022147  ,EQ,0,0,0,0,2,2,0,8496.1,-8496.10,4248.05,R,1699.22
EJU0013,EJU0013,POWERGRID,N2022147  ,EQ,36,36,36,0,0,0,7993.8,0,7993.80,0,R,0
EJU0013,EJU0013,ADANIGREEN,N2022147  ,EQ,0,0,0,0,3,3,0,6680.1,-6680.10,2226.70,R,1336.02
EJU0013,EJU0013,PIIND,N2022147  ,EQ,0,0,0,0,2,2,0,6053.2,-6053.20,3026.60,R,1210.64
EJU0013,EJU0013,FEDERALBNK,N2022147  ,EQ,0,0,0,0,195,195,0,21186.75,-21186.75,108.65,R,4237.35
EJU0013,EJU0013,SIEMENS,N2022147  ,EQ,0,0,0,0,2,2,0,5208.8,-5208.80,2604.40,R,1041.76
EJU0013,EJU0013,ADANITRANS,N2022147  ,EQ,0,0,0,0,11,11,0,38196.8,-38196.80,3472.44,R,7639.36
EJU0013,EJU0013,LIQUIDBEES,N2022147  ,EQ,181,143,143,0,38,0,181000,38000.38,142999.62,0,R,0
EJU0013,EJU0013,BANKBARODA,N2022147  ,EQ,0,0,0,0,45,45,0,5379.75,-5379.75,119.55,R,1075.95
EJU0016,EJU0016,DMART,N2022147  ,EQ,0,0,0,0,1,1,0,4226.25,-4226.25,4226.25,R,845.25
EJU0017,EJU0017,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0019,EJU0019,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0020,EJU0020,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0021,EJU0021,ADANITRANS,N2022148  ,EQ,0,0,0,0,19,19,0,66003.15,-66003.15,3473.85,R,13200.63
EJU0021,EJU0021,TVSMOTOR,N2022148  ,EQ,0,0,0,0,10,10,0,9369,-9369,936.90,R,1873.80
EJU0021,EJU0021,FEDERALBNK,N2022148  ,EQ,0,0,0,0,390,390,0,42435.6,-42435.60,108.81,R,8487.12
EJU0021,EJU0021,TATAELXSI,N2022148  ,EQ,0,0,0,0,2,2,0,17964,-17964,8982,R,3592.80
EJU0021,EJU0021,SIEMENS,N2022147  ,EQ,0,0,0,0,2,2,0,5190,-5190,2595,R,1038
EJU0021,EJU0021,M&M,N2022148  ,EQ,0,0,0,0,7,7,0,8789.9,-8789.90,1255.70,R,1757.98
EJU0021,EJU0021,TORNTPHARM,N2022147  ,EQ,0,0,0,0,2,2,0,3017.1,-3017.10,1508.55,R,603.42
EJU0021,EJU0021,ASHOKLEY,N2022148  ,EQ,0,0,0,0,50,50,0,7357.5,-7357.50,147.15,R,1471.50
EJU0021,EJU0021,EICHERMOT,N2022148  ,EQ,0,0,0,0,18,18,0,56627.1,-56627.10,3145.95,R,11325.42
EJU0021,EJU0021,SRF,N2022147  ,EQ,0,0,0,0,2,2,0,4858.1,-4858.10,2429.05,R,971.62
EJU0021,EJU0021,LIQUIDBEES,N2022147  ,EQ,141,141,141,0,0,0,141000,0,141000,0,R,0
EJU0021,EJU0021,PIIND,N2022147  ,EQ,0,0,0,0,2,2,0,6042.8,-6042.80,3021.40,R,1208.56
EJU0021,EJU0021,BANKBARODA,N2022147  ,EQ,0,0,0,0,45,45,0,5382,-5382,119.60,R,1076.40
EJU0021,EJU0021,PVR,N2022148  ,EQ,0,0,0,0,4,4,0,8783.2,-8783.20,2195.80,R,1756.64
EJU0021,EJU0021,DMART,N2022147  ,EQ,0,0,0,0,1,1,0,4203,-4203,4203,R,840.60
EJU0021,EJU0021,ADANIGREEN,N2022147  ,EQ,0,0,0,0,3,3,0,6666,-6666,2222,R,1333.20
EJU0021,EJU0021,NAVINFLUOR,N2022148  ,EQ,0,0,0,0,2,2,0,8674.9,-8674.90,4337.45,R,1734.98
EJU0021,EJU0021,LIQUIDETF,N2022147  ,EQ,260,260,260,0,0,0,260000,0,260000,0,R,0
EJU0021,EJU0021,BEL,N2022148  ,EQ,0,0,0,0,156,156,0,43703.4,-43703.40,280.15,R,8740.68
EJU0021,EJU0021,ADANITRANS,N2022147  ,EQ,0,0,0,0,2,2,0,6949.95,-6949.95,3474.98,R,1389.99
EJU0021,EJU0021,CHOLAFIN,N2022147  ,EQ,0,0,0,0,8,8,0,5984.8,-5984.80,748.10,R,1196.96
EJU0021,EJU0021,SBILIFE,N2022148  ,EQ,0,0,0,0,6,6,0,7696.8,-7696.80,1282.80,R,1539.36
EJU0021,EJU0021,ADANIENT,N2022147  ,EQ,0,0,0,0,2,2,0,5369.4,-5369.40,2684.70,R,1073.88
EJU0022,EJU0022,LIQUIDBEES,N2022148  ,EQ,0,0,0,0,161,161,0,161000,-161000,1000,R,32200
EJU0026,EJU0026,DMART,N2022147  ,EQ,0,0,0,0,2,2,0,8425.9,-8425.90,4212.95,R,1685.18
EJU0026,EJU0026,TORNTPHARM,N2022147  ,EQ,0,0,0,0,4,4,0,6068.6,-6068.60,1517.15,R,1213.72
EJU0026,EJU0026,PIIND,N2022147  ,EQ,0,0,0,0,4,4,0,12104,-12104,3026,R,2420.80
EJU0029,EJU0029,INDIGRID,N2022147  ,IV,0,0,0,0,1000,1000,0,140000,-140000,140,R,28000
EJU0029,EJU0029,ICICIBANKP,N2022147  ,EQ,2000,2000,2000,0,0,0,379074.7,0,379074.70,0,R,0
EJU0029,EJU0029,ICICIBANKP,N2022148  ,EQ,500,500,0,500,0,0,95735.74,0,95735.74,191.47,R,19147.1480
EJU0029,EJU0029,ICICIALPLV,N2022148  ,EQ,5000,5000,0,5000,0,0,833050,0,833050,166.61,R,166610
EJU0029,EJU0029,DSPN50ETF,N2022148  ,EQ,0,0,0,0,5000,5000,0,874541,-874541,174.91,R,174908.20
EJU0031,EJU0031,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,8,8,0,8000.08,-8000.08,1000.01,R,1600.0160
EJU0032,EJU0032,TVSMOTOR,N2022148  ,EQ,9,9,0,9,0,0,8427.15,0,8427.15,936.35,R,1685.43
EJU0032,EJU0032,ABB,N2022148  ,EQ,6,6,0,6,0,0,16047.45,0,16047.45,2674.58,R,3209.49
EJU0032,EJU0032,RELIANCE,N2022148  ,EQ,7,7,0,7,0,0,18049.65,0,18049.65,2578.52,R,3609.93
EJU0032,EJU0032,EICHERMOT,N2022148  ,EQ,4,4,0,4,0,0,12596.2,0,12596.20,3149.05,R,2519.24
EJU0032,EJU0032,HAL,N2022148  ,EQ,4,4,0,4,0,0,8015.8,0,8015.80,2003.95,R,1603.16
EJU0032,EJU0032,HINDUNILVR,N2022148  ,EQ,4,4,0,4,0,0,10524.4,0,10524.40,2631.10,R,2104.88
EJU0032,EJU0032,CGPOWER,N2022148  ,EQ,58,58,0,58,0,0,13427,0,13427,231.50,R,2685.40
EJU0032,EJU0032,SCHAEFFLER,N2022148  ,EQ,5,5,0,5,0,0,13999.5,0,13999.50,2799.90,R,2799.90
EJU0032,EJU0032,VBL,N2022148  ,EQ,15,15,0,15,0,0,14549.25,0,14549.25,969.95,R,2909.85
EJU0032,EJU0032,CONCOR,N2022148  ,EQ,17,17,0,17,0,0,11688.35,0,11688.35,687.55,R,2337.67
EJU0032,EJU0032,LIQUIDBEES,N2022148  ,EQ,0,0,0,0,24,24,0,24000,-24000,1000,R,4800
EJU0032,EJU0032,LIQUIDETF,N2022148  ,EQ,147,147,0,147,0,0,146998.53,0,146998.53,999.99,R,29399.7060
EJU0032,EJU0032,BEL,N2022148  ,EQ,47,47,0,47,0,0,13192.9,0,13192.90,280.70,R,2638.58
EJU0032,EJU0032,ITC,N2022148  ,EQ,55,55,0,55,0,0,17050,0,17050,310,R,3410
EJU0032,EJU0032,COROMANDEL,N2022148  ,EQ,11,11,0,11,0,0,11314.6,0,11314.60,1028.60,R,2262.92
EJU0032,EJU0032,CUMMINSIND,N2022148  ,EQ,15,15,0,15,0,0,17658.4,0,17658.40,1177.23,R,3531.68
EJU0032,EJU0032,M&M,N2022148  ,EQ,13,13,0,13,0,0,16294.85,0,16294.85,1253.45,R,3258.97
EJU0035,EJU0035,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,60,60,0,60000.6,-60000.60,1000.01,R,12000.12
EJU0036,EJU0036,FEDERALBNK,N2022148  ,EQ,0,0,0,0,130,130,0,14131,-14131,108.70,R,2826.20
EJU0036,EJU0036,EICHERMOT,N2022148  ,EQ,0,0,0,0,14,14,0,43803.9,-43803.90,3128.85,R,8760.78
EJU0036,EJU0036,HAL,N2022148  ,EQ,4,4,0,4,0,0,8074,0,8074,2018.50,R,1614.80
EJU0036,EJU0036,ADANITRANS,N2022148  ,EQ,0,0,0,0,6,6,0,20816.4,-20816.40,3469.40,R,4163.28
EJU0036,EJU0036,HINDUNILVR,N2022148  ,EQ,0,0,0,0,8,8,0,21024.8,-21024.80,2628.10,R,4204.96
EJU0036,EJU0036,CGPOWER,N2022148  ,EQ,58,58,0,58,0,0,13453.1,0,13453.10,231.95,R,2690.62
EJU0036,EJU0036,SCHAEFFLER,N2022148  ,EQ,5,5,0,5,0,0,14210.5,0,14210.50,2842.10,R,2842.10
EJU0036,EJU0036,TVSMOTOR,N2022147  ,EQ,0,0,0,0,27,27,0,24980.4,-24980.40,925.20,R,4996.08
EJU0036,EJU0036,TVSMOTOR,N2022148  ,EQ,9,9,0,9,0,0,8460,0,8460,940,R,1692
EJU0036,EJU0036,VBL,N2022148  ,EQ,15,15,0,15,0,0,14468.25,0,14468.25,964.55,R,2893.65
EJU0036,EJU0036,CONCOR,N2022148  ,EQ,17,17,0,17,0,0,11781,0,11781,693,R,2356.20
EJU0036,EJU0036,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,12,12,0,12000.12,-12000.12,1000.01,R,2400.0240
EJU0036,EJU0036,LIQUIDBEES,N2022148  ,EQ,123,123,0,123,0,0,122998.77,0,122998.77,999.99,R,24599.7540
EJU0036,EJU0036,ABB,N2022148  ,EQ,6,6,0,6,0,0,16131,0,16131,2688.50,R,3226.20
EJU0036,EJU0036,RELIANCE,N2022148  ,EQ,7,7,0,7,0,0,18104.45,0,18104.45,2586.35,R,3620.89
EJU0036,EJU0036,BEL,N2022148  ,EQ,47,0,0,0,99,52,13192.25,27700.1,-14507.85,279,R,2901.57
EJU0036,EJU0036,ITC,N2022148  ,EQ,55,55,0,55,0,0,17019.75,0,17019.75,309.45,R,3403.95
EJU0036,EJU0036,COROMANDEL,N2022148  ,EQ,11,11,0,11,0,0,11358.05,0,11358.05,1032.55,R,2271.61
EJU0036,EJU0036,CUMMINSIND,N2022148  ,EQ,15,15,0,15,0,0,17708.25,0,17708.25,1180.55,R,3541.65
EJU0036,EJU0036,M&M,N2022148  ,EQ,13,13,0,13,0,0,16342.3,0,16342.30,1257.10,R,3268.46
EJU0037,EJU0037,LIQUIDBEES,N2022147  ,EQ,50,50,50,0,0,0,50000,0,50000,0,R,0
EJU0041,EJU0041,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,2,2,0,2000.02,-2000.02,1000.01,R,400.0040
EJU0042,EJU0042,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0043,EJU0043,ADANITRANS,N2022147  ,EQ,0,0,0,0,1,1,0,3472.5,-3472.50,3472.50,R,694.50
EJU0044,EJU0044,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,2,2,0,2000.02,-2000.02,1000.01,R,400.0040
EJU0045,EJU0045,DMART,N2022147  ,EQ,0,0,0,0,1,1,0,4210,-4210,4210,R,842
EJU0045,EJU0045,TORNTPHARM,N2022147  ,EQ,0,0,0,0,2,2,0,3027.8,-3027.80,1513.90,R,605.56
EJU0045,EJU0045,PIIND,N2022147  ,EQ,0,0,0,0,2,2,0,6056,-6056,3028,R,1211.20
EJU0045,EJU0045,CUMMINSIND,N2022147  ,EQ,5,5,5,0,0,0,5886.75,0,5886.75,0,R,0
EJU0045,EJU0045,ABB,N2022147  ,EQ,2,2,2,0,0,0,5415.5,0,5415.50,0,R,0
EJU0045,EJU0045,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,9,9,0,9000.09,-9000.09,1000.01,R,1800.0180
EJU0045,EJU0045,CGPOWER,N2022147  ,EQ,20,20,20,0,0,0,4536,0,4536,0,R,0
EJU0045,EJU0045,SCHAEFFLER,N2022147  ,EQ,2,2,2,0,0,0,5673.2,0,5673.20,0,R,0
EJU0046,EJU0046,PIIND,N2022147  ,EQ,4,0,0,0,8,4,12080.6,24289.4,-12208.80,3052.20,R,2441.76
EJU0046,EJU0046,DMART,N2022147  ,EQ,2,0,0,0,4,2,8422,16890,-8468,4234,R,1693.60
EJU0046,EJU0046,VBL,N2022147  ,EQ,0,0,0,0,2,2,0,1880,-1880,940,R,376
EJU0046,EJU0046,TORNTPHARM,N2022147  ,EQ,4,0,0,0,8,4,6065.6,12154.8,-6089.20,1522.30,R,1217.84
EJU0053,EJU0053,LIQUIDBEES,N2022148  ,EQ,0,0,0,0,118,118,0,118000,-118000,1000,R,23600
EJU0053,EJU0053,BEL,N2022148  ,EQ,0,0,0,0,26,26,0,7209.8,-7209.80,277.30,R,1441.96
EJU0053,EJU0053,EICHERMOT,N2022148  ,EQ,0,0,0,0,3,3,0,9347.85,-9347.85,3115.95,R,1869.57
EJU0053,EJU0053,HINDUNILVR,N2022148  ,EQ,0,0,0,0,10,10,0,26200.5,-26200.50,2620.05,R,5240.10
EJU0053,EJU0053,TVSMOTOR,N2022148  ,EQ,0,0,0,0,10,10,0,9286.5,-9286.50,928.65,R,1857.30
EJU0053,EJU0053,CGPOWER,N2022148  ,EQ,80,80,80,0,0,0,18240,0,18240,0,R,0
EJU0053,EJU0053,FEDERALBNK,N2022148  ,EQ,0,0,0,0,65,65,0,6945.25,-6945.25,106.85,R,1389.05
EJU0053,EJU0053,ADANITRANS,N2022148  ,EQ,0,0,0,0,3,3,0,10421.85,-10421.85,3473.95,R,2084.37
EJU0053,EJU0053,LIQUIDETF,N2022148  ,EQ,133,133,0,133,0,0,132998.67,0,132998.67,999.99,R,26599.7340
EJU0054,EJU0054,LIQUIDBEES,N2022148  ,EQ,19,19,0,19,0,0,18999.81,0,18999.81,999.99,R,3799.9620
EJU0054,EJU0054,EICHERMOT,N2022148  ,EQ,24,24,0,24,0,0,75032.4,0,75032.40,3126.35,R,15006.48
EJU0056,EJU0056,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0057,EJU0057,LIQUIDBEES,N2022148  ,EQ,0,0,0,0,6,6,0,6000.06,-6000.06,1000.01,R,1200.0120
EJU0057,EJU0057,LIQUIDETF,N2022148  ,EQ,300,300,0,300,0,0,299997,0,299997,999.99,R,59999.40
EJU0057,EJU0057,CGPOWER,N2022148  ,EQ,0,0,0,0,116,116,0,26636.2,-26636.20,229.62,R,5327.24
EJU0061,EJU0061,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0062,EJU0062,DMART,N2022147  ,EQ,0,0,0,0,3,3,0,12684,-12684,4228,R,2536.80
EJU0062,EJU0062,TORNTPHARM,N2022147  ,EQ,0,0,0,0,6,6,0,9124.8,-9124.80,1520.80,R,1824.96
EJU0062,EJU0062,PIIND,N2022147  ,EQ,0,0,0,0,6,6,0,18137.1,-18137.10,3022.85,R,3627.42
EJU0063,EJU0063,TORNTPHARM,N2022148  ,EQ,0,0,0,0,1,1,0,1526.55,-1526.55,1526.55,R,305.31
EJU0063,EJU0063,TORNTPHARM,N2022147  ,EQ,0,0,0,0,1,1,0,1517.45,-1517.45,1517.45,R,303.49
EJU0063,EJU0063,SIEMENS,N2022148  ,EQ,0,0,0,0,1,1,0,2629.25,-2629.25,2629.25,R,525.85
EJU0063,EJU0063,ABB,N2022148  ,EQ,0,0,0,0,2,2,0,5339.9,-5339.90,2669.95,R,1067.98
EJU0063,EJU0063,ACC,N2022148  ,EQ,1,1,0,1,0,0,2211.7,0,2211.70,2211.70,R,442.34
EJU0063,EJU0063,BAJAJHLDNG,N2022148  ,EQ,1,1,0,1,0,0,5315.15,0,5315.15,5315.15,R,1063.03
EJU0063,EJU0063,ASHOKLEY,N2022148  ,EQ,0,0,0,0,50,50,0,7265,-7265,145.30,R,1453
EJU0063,EJU0063,SRF,N2022148  ,EQ,0,0,0,0,1,1,0,2414.65,-2414.65,2414.65,R,482.93
EJU0063,EJU0063,ADANIENT,N2022148  ,EQ,0,0,0,0,1,1,0,2714.3,-2714.30,2714.30,R,542.86
EJU0063,EJU0063,CHOLAFIN,N2022148  ,EQ,0,0,0,0,4,4,0,3023.2,-3023.20,755.80,R,604.64
EJU0063,EJU0063,SETFNIF50,N2022148  ,EQ,17,17,0,17,0,0,3024.54,0,3024.54,177.91,R,604.9080
EJU0063,EJU0063,PIIND,N2022148  ,EQ,0,0,0,0,1,1,0,3112.2,-3112.20,3112.20,R,622.44
EJU0063,EJU0063,DMART,N2022147  ,EQ,0,0,0,0,1,1,0,4225,-4225,4225,R,845
EJU0063,EJU0063,SBILIFE,N2022148  ,EQ,0,0,0,0,6,6,0,7688.4,-7688.40,1281.40,R,1537.68
EJU0063,EJU0063,NAVINFLUOR,N2022148  ,EQ,0,0,0,0,2,2,0,8579.85,-8579.85,4289.93,R,1715.97
EJU0063,EJU0063,CGPOWER,N2022148  ,EQ,0,0,0,0,23,23,0,5267,-5267,229,R,1053.40
EJU0063,EJU0063,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0063,EJU0063,LIQUIDBEES,N2022148  ,EQ,29,29,0,29,0,0,28999.71,0,28999.71,999.99,R,5799.9420
EJU0063,EJU0063,SCHAEFFLER,N2022148  ,EQ,0,0,0,0,2,2,0,5599.8,-5599.80,2799.90,R,1119.96
EJU0063,EJU0063,ADANIGREEN,N2022148  ,EQ,0,0,0,0,1,1,0,2177.5,-2177.50,2177.50,R,435.50
EJU0063,EJU0063,ADANITRANS,N2022148  ,EQ,0,0,0,0,1,1,0,3476.95,-3476.95,3476.95,R,695.39
EJU0063,EJU0063,PVR,N2022148  ,EQ,0,0,0,0,4,4,0,8648.6,-8648.60,2162.15,R,1729.72
EJU0063,EJU0063,BANKBARODA,N2022148  ,EQ,0,0,0,0,22,22,0,2599.3,-2599.30,118.15,R,519.86
EJU0063,EJU0063,IOC,N2022148  ,EQ,33,33,0,33,0,0,2333.1,0,2333.10,70.70,R,466.62
EJU0063,EJU0063,PIIND,N2022147  ,EQ,0,0,0,0,1,1,0,3025.55,-3025.55,3025.55,R,605.11
EJU0066,EJU0066,TORNTPHARM,N2022147  ,EQ,0,0,0,0,8,8,0,12173.6,-12173.60,1521.70,R,2434.72
EJU0066,EJU0066,PIIND,N2022147  ,EQ,0,0,0,0,8,8,0,24509.25,-24509.25,3063.66,R,4901.85
EJU0066,EJU0066,DMART,N2022147  ,EQ,0,0,0,0,4,4,0,16951.8,-16951.80,4237.95,R,3390.36
EJU0067,EJU0067,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0068,EJU0068,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,1,1,0,1000.01,-1000.01,1000.01,R,200.0020
EJU0068,EJU0068,PIIND,N2022147  ,EQ,0,0,0,0,2,2,0,6054,-6054,3027,R,1210.80
EJU0068,EJU0068,TORNTPHARM,N2022147  ,EQ,0,0,0,0,2,2,0,3040,-3040,1520,R,608
EJU0068,EJU0068,DMART,N2022147  ,EQ,0,0,0,0,1,1,0,4217,-4217,4217,R,843.40
EJU0072,EJU0072,CUMMINSIND,N2022147  ,EQ,1,1,1,0,0,0,1176.5,0,1176.50,0,R,0
EJU0073,EJU0073,PVR,N2022148  ,EQ,4,4,0,4,0,0,8721.6,0,8721.60,2180.40,R,1744.32
EJU0073,EJU0073,SIEMENS,N2022148  ,EQ,3,3,0,3,0,0,7925.1,0,7925.10,2641.70,R,1585.02
EJU0073,EJU0073,ASHOKLEY,N2022148  ,EQ,50,50,0,50,0,0,7335,0,7335,146.70,R,1467
EJU0073,EJU0073,SRF,N2022148  ,EQ,3,3,0,3,0,0,7407.9,0,7407.90,2469.30,R,1481.58
EJU0073,EJU0073,ADANIENT,N2022148  ,EQ,3,3,0,3,0,0,8193.15,0,8193.15,2731.05,R,1638.63
EJU0073,EJU0073,CHOLAFIN,N2022148  ,EQ,12,12,0,12,0,0,9127.8,0,9127.80,760.65,R,1825.56
EJU0073,EJU0073,BEL,N2022148  ,EQ,26,26,0,26,0,0,7300.8,0,7300.80,280.80,R,1460.16
EJU0073,EJU0073,LIQUIDETF,N2022148  ,EQ,169,169,0,169,0,0,168998.31,0,168998.31,999.99,R,33799.6620
EJU0073,EJU0073,PIIND,N2022148  ,EQ,5,5,5,0,0,0,15653.5,0,15653.50,0,R,0
EJU0073,EJU0073,BANKBARODA,N2022148  ,EQ,68,68,0,68,0,0,8122.6,0,8122.60,119.45,R,1624.52
EJU0073,EJU0073,FEDERALBNK,N2022148  ,EQ,65,65,0,65,0,0,7023.25,0,7023.25,108.05,R,1404.65
EJU0073,EJU0073,ADANITRANS,N2022148  ,EQ,6,6,0,6,0,0,20914.5,0,20914.50,3485.75,R,4182.90
EJU0073,EJU0073,ADANIGREEN,N2022148  ,EQ,5,5,0,5,0,0,10910,0,10910,2182,R,2182
EJU0073,EJU0073,NAVINFLUOR,N2022148  ,EQ,2,2,0,2,0,0,8651,0,8651,4325.50,R,1730.20
EJU0073,EJU0073,SBILIFE,N2022148  ,EQ,6,6,0,6,0,0,7673.4,0,7673.40,1278.90,R,1534.68
EJU0073,EJU0073,DMART,N2022148  ,EQ,2,2,2,0,0,0,8509.7,0,8509.70,0,R,0
EJU0073,EJU0073,EICHERMOT,N2022148  ,EQ,3,3,0,3,0,0,9442.25,0,9442.25,3147.42,R,1888.45
EJU0073,EJU0073,TORNTPHARM,N2022148  ,EQ,5,5,5,0,0,0,7671.75,0,7671.75,0,R,0
EJU0076,EJU0076,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,2,2,0,2000.02,-2000.02,1000.01,R,400.0040
EJU0077,EJU0077,ABB,N2022147  ,EQ,0,0,0,0,6,6,0,16257.6,-16257.60,2709.60,R,3251.52
EJU0077,EJU0077,VBL,N2022147  ,EQ,0,0,0,0,15,15,0,13875,-13875,925,R,2775
EJU0077,EJU0077,COROMANDEL,N2022147  ,EQ,0,0,0,0,11,11,0,11333.85,-11333.85,1030.35,R,2266.77
EJU0077,EJU0077,BEL,N2022147  ,EQ,0,0,0,0,171,171,0,47773.1,-47773.10,279.37,R,9554.62
EJU0077,EJU0077,SCHAEFFLER,N2022147  ,EQ,0,0,0,0,5,5,0,14195.5,-14195.50,2839.10,R,2839.10
EJU0077,EJU0077,LIQUIDBEES,N2022147  ,EQ,0,0,0,0,64,64,0,64000.64,-64000.64,1000.01,R,12800.1280
EJU0077,EJU0077,CGPOWER,N2022147  ,EQ,0,0,0,0,58,58,0,13047.5,-13047.50,224.96,R,2609.50
EJU0077,EJU0077,TVSMOTOR,N2022147  ,EQ,0,0,0,0,9,9,0,8334,-8334,926,R,1666.80
EJU0077,EJU0077,HINDUNILVR,N2022147  ,EQ,0,0,0,0,4,4,0,10528,-10528,2632,R,2105.60
EJU0077,EJU0077,HAL,N2022147  ,EQ,0,0,0,0,4,4,0,8154.6,-8154.60,2038.65,R,1630.92
EJU0077,EJU0077,LIQUIDETF,N2022148  ,EQ,400,400,0,400,0,0,400000,0,400000,1000,R,80000
EJU0077,EJU0077,CUMMINSIND,N2022147  ,EQ,0,0,0,0,15,15,0,17714.25,-17714.25,1180.95,R,3542.85
EJU0077,EJU0077,M&M,N2022147  ,EQ,0,0,0,0,13,13,0,16094,-16094,1238,R,3218.80
EJU0077,EJU0077,ITC,N2022147  ,EQ,0,0,0,0,55,55,0,16766.75,-16766.75,304.85,R,3353.35
EJU0077,EJU0077,EICHERMOT,N2022147  ,EQ,0,0,0,0,4,4,0,12419.4,-12419.40,3104.85,R,2483.88
EJU0077,EJU0077,CONCOR,N2022147  ,EQ,0,0,0,0,17,17,0,11965.6,-11965.60,703.86,R,2393.12
EJU0077,EJU0077,RELIANCE,N2022147  ,EQ,0,0,0,0,7,7,0,18037.25,-18037.25,2576.75,R,3607.45
EJU0078,EJU0078,LIQUIDETF,N2022147  ,EQ,80,80,80,0,0,0,79999.2,0,79999.20,0,R,0
EJU0080,EJU0080,DMART,N2022147  ,EQ,0,0,0,0,1,1,0,4214.2,-4214.20,4214.20,R,842.84
EJU0080,EJU0080,PIIND,N2022147  ,EQ,0,0,0,0,3,3,0,9078.45,-9078.45,3026.15,R,1815.69
EJU0080,EJU0080,TORNTPHARM,N2022147  ,EQ,0,0,0,0,3,3,0,4549.5,-4549.50,1516.50,R,909.90
EJU0082,EJU0082,SBILIFE,N2022148  ,EQ,0,0,0,0,20,20,0,25589.05,-25589.05,1279.45,R,5117.81
EJU0082,EJU0082,NAVINFLUOR,N2022148  ,EQ,0,0,0,0,7,7,0,30203.95,-30203.95,4314.85,R,6040.79
EJU0082,EJU0082,CGPOWER,N2022148  ,EQ,0,0,0,0,87,87,0,20184,-20184,232,R,4036.80
EJU0082,EJU0082,TORNTPHARM,N2022148  ,EQ,0,0,0,0,2,2,0,3042,-3042,1521,R,608.40
EJU0082,EJU0082,ACC,N2022148  ,EQ,2,2,0,2,0,0,4460.8,0,4460.80,2230.40,R,892.16
EJU0082,EJU0082,BAJAJHLDNG,N2022148  ,EQ,1,1,0,1,0,0,5335.8,0,5335.80,5335.80,R,1067.16
EJU0082,EJU0082,ABB,N2022148  ,EQ,0,0,0,0,7,7,0,18833.15,-18833.15,2690.45,R,3766.63
EJU0082,EJU0082,CUMMINSIND,N2022148  ,EQ,0,0,0,0,17,17,0,20079.55,-20079.55,1181.15,R,4015.91
EJU0082,EJU0082,ASHOKLEY,N2022148  ,EQ,0,0,0,0,170,170,0,25134.5,-25134.50,147.85,R,5026.90
EJU0082,EJU0082,DMART,N2022148  ,EQ,0,0,0,0,1,1,0,4276,-4276,4276,R,855.20
EJU0082,EJU0082,LIQUIDBEES,N2022148  ,EQ,61,61,0,61,0,0,60999.39,0,60999.39,999.99,R,12199.8780
EJU0082,EJU0082,SCHAEFFLER,N2022148  ,EQ,0,0,0,0,7,7,0,19946.85,-19946.85,2849.55,R,3989.37
EJU0082,EJU0082,ADANITRANS,N2022148  ,EQ,0,0,0,0,3,3,0,10470,-10470,3490,R,2094
EJU0082,EJU0082,PVR,N2022148  ,EQ,0,0,0,0,14,14,0,30660.7,-30660.70,2190.05,R,6132.14
EJU0082,EJU0082,IOC,N2022148  ,EQ,65,65,0,65,0,0,4631.25,0,4631.25,71.25,R,926.25
EJU0082,EJU0082,PIIND,N2022148  ,EQ,0,0,0,0,2,2,0,6211.2,-6211.20,3105.60,R,1242.24
EJU0087,EJU0087,TVSMOTOR,N2022148  ,EQ,0,0,0,0,2,2,0,1866.9,-1866.90,933.45,R,373.38
EJU0087,EJU0087,CGPOWER,N2022148  ,EQ,80,0,0,0,94,14,18312,21798.65,-3486.65,249.05,R,697.33
EJU0087,EJU0087,LIQUIDBEES,N2022148  ,EQ,0,0,0,0,72,72,0,72000.72,-72000.72,1000.01,R,14400.1440
